"","id","batch","materialnumber","material","measurementdate","measurementtime","measuregroup","measure","measure_value","device","comment","origin","loggedOn"
"3884",3884,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 15°",106.08,"Byk MAC i 23mm",NA,"measurement",NA
"3885",3885,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* -15°",134.37,"Byk MAC i 23mm",NA,"measurement",NA
"3886",3886,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 45°",23.19,"Byk MAC i 23mm",NA,"measurement",NA
"3887",3887,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","REM-Messung","Mittlere Teilchendicke",25.67,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3888",3888,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","Laser Nass","span",1.21,"Sympatec Helos Quixel",NA,"measurement",NA
"3889",3889,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","Rheologie","Speichermodul Fliessgrenze",705.81,"Anton Paar MCR 302",NA,"measurement",NA
"3890",3890,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","Rheologie","Speichermodul LVE",2390.7,"Anton Paar MCR 302",NA,"measurement",NA
"3891",3891,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","REM-Messung","t50%",25.74,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3892",3892,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","REM-Messung","t-span",0.21,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3893",3893,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-22,"00:00:00","REM-Messung","Verteilungsbreite",2.52,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3894",3894,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-29,"10:50:45","GC-MS","Acetongehalt",2.2,"Perkin Elmer GC",NA,"measurement",NA
"3895",3895,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-29,"10:50:45","GC-MS","Isopropanol-Gehalt",97.72,"Perkin Elmer GC",NA,"measurement",NA
"3896",3896,"6000013510",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-09-29,"10:50:45","GC-MS","Isopropylacetat-Gehalt",0.06,"Perkin Elmer GC",NA,"measurement",NA
"3897",3897,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 110°",-0.34,"Byk MAC i 23mm",NA,"measurement",NA
"3898",3898,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 15°",-2.44,"Byk MAC i 23mm",NA,"measurement",NA
"3899",3899,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* -15°",-3.34,"Byk MAC i 23mm",NA,"measurement",NA
"3900",3900,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 45°",-0.2,"Byk MAC i 23mm",NA,"measurement",NA
"3901",3901,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","TGA-RD","Al(0) als AlN ",72.77,"Mettler TGA",NA,"measurement",NA
"3902",3902,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00",NA,"Alman-Index",26.37,"Byk MAC i 23mm",NA,"measurement",NA
"3903",3903,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","REM-Messung","Anteil % > 35 nm",0,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3904",3904,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 110°",1.1,"Byk MAC i 23mm",NA,"measurement",NA
"3905",3905,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 15°",1.07,"Byk MAC i 23mm",NA,"measurement",NA
"3906",3906,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* -15°",-1.93,"Byk MAC i 23mm",NA,"measurement",NA
"3907",3907,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 45°",1.81,"Byk MAC i 23mm",NA,"measurement",NA
"3908",3908,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Laser Nass","d10",10.82,"Sympatec Helos Quixel",NA,"measurement",NA
"3909",3909,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Laser Nass","d50",22.27,"Sympatec Helos Quixel",NA,"measurement",NA
"3910",3910,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Laser Nass","d90",37.91,"Sympatec Helos Quixel",NA,"measurement",NA
"3911",3911,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","dE* 110° ",11.71,"Byk MAC i 23mm",NA,"measurement",NA
"3912",3912,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00",NA,"dE* 45° ",5.84,"Byk MAC i 23mm",NA,"measurement",NA
"3913",3913,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Ofenmethode","Festkörpergehalt",10,"",NA,"measurement",NA
"3914",3914,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","TGA-RD","Gehalt release coat ",5.36,"Mettler TGA",NA,"measurement",NA
"3915",3915,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","Glanz 20° ",274.98,"Byk MAC i 23mm",NA,"measurement",NA
"3916",3916,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 110°",10.53,"Byk MAC i 23mm",NA,"measurement",NA
"3917",3917,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 15°",107.3,"Byk MAC i 23mm",NA,"measurement",NA
"3918",3918,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* -15°",132.2,"Byk MAC i 23mm",NA,"measurement",NA
"3919",3919,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rakelapplikation Papier Sonderlacksystem","L* 45°",25.71,"Byk MAC i 23mm",NA,"measurement",NA
"3920",3920,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.6,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3921",3921,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Laser Nass","span",1.22,"Sympatec Helos Quixel",NA,"measurement",NA
"3922",3922,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rheologie","Speichermodul Fliessgrenze",1169.8,"Anton Paar MCR 302",NA,"measurement",NA
"3923",3923,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","Rheologie","Speichermodul LVE",2510.5,"Anton Paar MCR 302",NA,"measurement",NA
"3924",3924,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","REM-Messung","t50%",24.6,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3925",3925,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","REM-Messung","t-span",0.13,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3926",3926,"6000013544",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-05,"00:00:00","REM-Messung","Verteilungsbreite",1.8,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3927",3927,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"10:40:00","Laser Nass","d10",10.32,"Sympatec Helos Quixel Werk Roth",NA,"measurement",NA
"3928",3928,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"10:40:00","Laser Nass","d50",21.09,"Sympatec Helos Quixel Werk Roth",NA,"measurement",NA
"3929",3929,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"10:40:00","Laser Nass","d90",32.54,"Sympatec Helos Quixel Werk Roth",NA,"measurement",NA
"3930",3930,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"10:40:00","Laser Nass","span",1.05,"Sympatec Helos Quixel Werk Roth",NA,"measurement",NA
"3931",3931,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","a* 110°",0.37,"Messtisch Roth",NA,"measurement",NA
"3932",3932,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","a* 15°",-0.05,"Messtisch Roth",NA,"measurement",NA
"3933",3933,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","a* -15°",0.24,"Messtisch Roth",NA,"measurement",NA
"3934",3934,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","a* 45°",0.5,"Messtisch Roth",NA,"measurement",NA
"3935",3935,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36",NA,"Alman-Index",28.85,"Messtisch Roth",NA,"measurement",NA
"3936",3936,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","b* 110°",1.1,"Messtisch Roth",NA,"measurement",NA
"3937",3937,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","b* 15°",2.27,"Messtisch Roth",NA,"measurement",NA
"3938",3938,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","b* -15°",2.26,"Messtisch Roth",NA,"measurement",NA
"3939",3939,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","b* 45°",1.86,"Messtisch Roth",NA,"measurement",NA
"3940",3940,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","Glanz 20°",282.81,"Messtisch Roth",NA,"measurement",NA
"3941",3941,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","Glanz 60°",340.04,"Messtisch Roth",NA,"measurement",NA
"3942",3942,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","Glanz 85°",101.87,"Messtisch Roth",NA,"measurement",NA
"3943",3943,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","L* 110°",9.34,"Messtisch Roth",NA,"measurement",NA
"3944",3944,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","L* 15°",102.33,"Messtisch Roth",NA,"measurement",NA
"3945",3945,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","L* -15°",129.48,"Messtisch Roth",NA,"measurement",NA
"3946",3946,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36",NA,"L* 25°",54.4,"Messtisch Roth",NA,"measurement",NA
"3947",3947,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36","Rakelapplikation Papier Sonderlacksystem","L* 45°",22.01,"Messtisch Roth",NA,"measurement",NA
"3948",3948,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-07,"11:09:36",NA,"L* 75°",11.86,"Messtisch Roth",NA,"measurement",NA
"3949",3949,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-13,"11:10:56","REM-Messung","Anteil % > 35 nm",0.9,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3950",3950,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-13,"11:10:56","REM-Messung","Mittlere Teilchendicke",20.87,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3951",3951,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-13,"11:10:56","REM-Messung","t50%",20.86,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3952",3952,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-13,"11:10:56","REM-Messung","t-Span",0.16,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3953",3953,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-13,"11:10:56","REM-Messung","Verteilungsbreite",1.5,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3954",3954,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"09:29:00","Laser Nass","d10",10.8,"Sympatec Helos Quixel Werk Roth",NA,"measurement",NA
"3955",3955,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"09:29:00","Laser Nass","d50",22.4,"Sympatec Helos Quixel Werk Roth",NA,"measurement",NA
"3956",3956,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"09:29:00","Laser Nass","d90",38.8,"Sympatec Helos Quixel Werk Roth",NA,"measurement",NA
"3957",3957,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"09:29:00","Laser Nass","span",1.25,"Sympatec Helos Quixel Werk Roth",NA,"measurement",NA
"3958",3958,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","a* 110°",-0.07,"Messtisch Roth",NA,"measurement",NA
"3959",3959,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","a* 15°",-0.82,"Messtisch Roth",NA,"measurement",NA
"3960",3960,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","a* -15°",-0.3,"Messtisch Roth",NA,"measurement",NA
"3961",3961,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","a* 45°",0.16,"Messtisch Roth",NA,"measurement",NA
"3962",3962,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09",NA,"Alman-Index",34.27,"Messtisch Roth",NA,"measurement",NA
"3963",3963,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","b* 110°",-0.26,"Messtisch Roth",NA,"measurement",NA
"3964",3964,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","b* 15°",-0.37,"Messtisch Roth",NA,"measurement",NA
"3965",3965,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","b* -15°",-1.26,"Messtisch Roth",NA,"measurement",NA
"3966",3966,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","b* 45°",0.56,"Messtisch Roth",NA,"measurement",NA
"3967",3967,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","Glanz 20°",302.11,"Messtisch Roth",NA,"measurement",NA
"3968",3968,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","Glanz 60°",357.21,"Messtisch Roth",NA,"measurement",NA
"3969",3969,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","Glanz 85°",102.38,"Messtisch Roth",NA,"measurement",NA
"3970",3970,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","L* 110°",11.74,"Messtisch Roth",NA,"measurement",NA
"3971",3971,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","L* 15°",119.89,"Messtisch Roth",NA,"measurement",NA
"3972",3972,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","L* -15°",143.82,"Messtisch Roth",NA,"measurement",NA
"3973",3973,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09",NA,"L* 25°",59.3,"Messtisch Roth",NA,"measurement",NA
"3974",3974,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09","Rakelapplikation Papier Sonderlacksystem","L* 45°",21.89,"Messtisch Roth",NA,"measurement",NA
"3975",3975,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-10,"13:51:09",NA,"L* 75°",14.15,"Messtisch Roth",NA,"measurement",NA
"3976",3976,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-18,"15:12:39","REM-Messung","Anteil % > 35 nm",2.32,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3977",3977,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-18,"15:12:39","REM-Messung","Mittlere Teilchendicke",20.68,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3978",3978,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-18,"15:12:39","REM-Messung","t50%",20.65,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3979",3979,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-18,"15:12:39","REM-Messung","t-Span",0.16,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3980",3980,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-18,"15:12:39","REM-Messung","Verteilungsbreite",1.67,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3981",3981,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 110°",0.52,"Byk MAC i 23mm",NA,"measurement",NA
"3982",3982,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 15°",0.09,"Byk MAC i 23mm",NA,"measurement",NA
"3983",3983,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* -15°",1.01,"Byk MAC i 23mm",NA,"measurement",NA
"3984",3984,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","a* 45°",0.55,"Byk MAC i 23mm",NA,"measurement",NA
"3985",3985,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","TGA-RD","Al(0) als AlN ",73.66,"Mettler TGA",NA,"measurement",NA
"3986",3986,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00",NA,"Alman-Index",28.01,"Byk MAC i 23mm",NA,"measurement",NA
"3987",3987,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","REM-Messung","Anteil % > 35 nm",0,"Zeiss Auriga 40 FIB/SEM",NA,"measurement",NA
"3988",3988,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 110°",0.95,"Byk MAC i 23mm",NA,"measurement",NA
"3989",3989,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 15°",1.81,"Byk MAC i 23mm",NA,"measurement",NA
"3990",3990,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* -15°",1.37,"Byk MAC i 23mm",NA,"measurement",NA
"3991",3991,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","b* 45°",2.08,"Byk MAC i 23mm",NA,"measurement",NA
"3992",3992,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Laser Nass","d10",10.69,"Sympatec Helos Quixel",NA,"measurement",NA
"3993",3993,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Laser Nass","d50",22.12,"Sympatec Helos Quixel",NA,"measurement",NA
"3994",3994,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Laser Nass","d90",37.09,"Sympatec Helos Quixel",NA,"measurement",NA
"3995",3995,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Rakelapplikation Papier Sonderlacksystem","dE* 110° ",13.53,"Byk MAC i 23mm",NA,"measurement",NA
"3996",3996,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00",NA,"dE* 45° ",8.03,"Byk MAC i 23mm",NA,"measurement",NA
"3997",3997,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","Ofenmethode","Festkörpergehalt",10.1,"",NA,"measurement",NA
"3998",3998,"6000013626",158242,"DEC_2002 22/10 C0_CL_Versuch HALB",2022-10-12,"00:00:00","TGA-RD","Gehalt release coat ",4.85,"Mettler TGA",NA,"measurement",NA
