"","id","batch","batch_material","batch_materialnumber","batch_manufacturingdate","batch_process","batch_type","predecessor","predecessor_material","predecessor_materialnumber","predecessor_manufacturingdate","predecessor_process","predecessor_type","tree","comments"
"1",1,"7000000011","MI8POD14",NA,2020-06-03,NA,NA,"None",NA,NA,NA,NA,NA,"1",NA
"2",2,"7000000012","MI8POD14",NA,2020-06-03,NA,NA,"None",NA,NA,NA,NA,NA,"3",NA
"3",3,"7000000013","MI8POD14",NA,2020-06-04,NA,NA,"None",NA,NA,NA,NA,NA,"5",NA
"4",4,"7000000016","MI8POD08",NA,2020-06-12,NA,NA,"None",NA,NA,NA,NA,NA,"7",NA
"5",5,"7000000017","MI8POD08",NA,2020-06-12,NA,NA,"None",NA,NA,NA,NA,NA,"9",NA
"6",6,"7000000018","MI8POD08",NA,2020-06-12,NA,NA,"None",NA,NA,NA,NA,NA,"10",NA
"7",7,"7000000019","MI8POD08",NA,2020-06-12,NA,NA,"None",NA,NA,NA,NA,NA,"12",NA
"8",8,"7000000020","MI8POD08",NA,2020-06-16,NA,NA,"None",NA,NA,NA,NA,NA,"14",NA
"9",10,"7000000021","MI8POD08",NA,2020-06-17,NA,NA,"None",NA,NA,NA,NA,NA,"16",NA
"10",11,"7000000022","MI8POD08",NA,2020-06-17,NA,NA,"None",NA,NA,NA,NA,NA,"18",NA
"11",12,"7000000023","MI8POD08",NA,2020-06-18,NA,NA,"None",NA,NA,NA,NA,NA,"20",NA
"12",13,"7000000024","MI8POD14",NA,2020-08-07,NA,NA,"None",NA,NA,NA,NA,NA,"22",NA
"13",14,"7000000025","MI8POD14",NA,2020-08-10,NA,NA,"None",NA,NA,NA,NA,NA,"23",NA
"14",15,"7000000026","MI8POD14",NA,2020-08-10,NA,NA,"None",NA,NA,NA,NA,NA,"24",NA
"15",16,"7000000027","MI8POD14",NA,2020-08-10,NA,NA,"None",NA,NA,NA,NA,NA,"26",NA
"16",17,"7000000029","MI8POD08",NA,2020-08-12,NA,NA,"None",NA,NA,NA,NA,NA,"28",NA
"17",18,"7000000031","MI8POD08",NA,2020-08-13,NA,NA,"None",NA,NA,NA,NA,NA,"29",NA
"18",19,"7000000032","MI8POD08",NA,2020-08-13,NA,NA,"None",NA,NA,NA,NA,NA,"31",NA
"19",20,"7000000033","MI8POD14",NA,2020-08-21,"Coating",NA,"None",NA,NA,NA,NA,NA,"32",NA
"20",21,"7000000034","MI8POD14",NA,2020-08-24,"Coating",NA,"None",NA,NA,NA,NA,NA,"33",NA
"21",22,"7000000035","MI8POD14",NA,2020-08-18,"Coating",NA,"None",NA,NA,NA,NA,NA,"35",NA
"22",23,"7000000036","MI8POD14",NA,2020-08-25,NA,NA,"None",NA,NA,NA,NA,NA,"36",NA
"23",24,"7000000037","MI8POD14",NA,2020-08-26,NA,NA,"None",NA,NA,NA,NA,NA,"38",NA
"24",25,"7000000038","MI8POD14",NA,2020-08-28,NA,NA,"None",NA,NA,NA,NA,NA,"39",NA
"25",26,"7000000039","MI8POD14",NA,2020-09-01,NA,NA,"None",NA,NA,NA,NA,NA,"40",NA
"26",27,"7000000040","MI8POD14",NA,2020-09-03,NA,NA,"None",NA,NA,NA,NA,NA,"41",NA
"27",28,"7000000041","MI8POD14",NA,2020-09-01,NA,NA,"None",NA,NA,NA,NA,NA,"43",NA
"28",29,"7000000042","MI8POD14",NA,2020-08-21,NA,NA,"None",NA,NA,NA,NA,NA,"45",NA
"29",30,"7000000043","MI8POD14",NA,2020-08-21,NA,NA,"None",NA,NA,NA,NA,NA,"47",NA
"30",31,"7000000050","MI8POD14",NA,2020-08-30,NA,NA,"None",NA,NA,NA,NA,NA,"49",NA
"31",32,"7000000059","MI8POD08",NA,2020-09-10,NA,NA,"None",NA,NA,NA,NA,NA,"51",NA
"32",33,"7000000060","MI8POD08",NA,2020-09-11,NA,NA,"None",NA,NA,NA,NA,NA,"53",NA
"33",34,"7000000062","MI8POD04",NA,2020-09-09,NA,NA,"None",NA,NA,NA,NA,NA,"55",NA
"34",35,"7000000063","MI8POD04",NA,2020-09-09,NA,NA,"None",NA,NA,NA,NA,NA,"57",NA
"35",36,"7000000064","MI8POD08",NA,2020-09-11,NA,NA,"None",NA,NA,NA,NA,NA,"59",NA
"36",37,"7000000065","MI8POD08",NA,2020-09-11,NA,NA,"None",NA,NA,NA,NA,NA,"60",NA
"37",38,"7000000066","MI8POD14",NA,2020-09-15,NA,NA,"None",NA,NA,NA,NA,NA,"62",NA
"38",39,"7000000067","MI8POD14",NA,2020-09-15,NA,NA,"None",NA,NA,NA,NA,NA,"64",NA
"39",40,"7000000068","MI8POD14",NA,2020-09-16,NA,NA,"None",NA,NA,NA,NA,NA,"66",NA
"40",41,"7000000069","MI8POD14",NA,2020-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",42,"7000000070","MI8POD04",NA,2020-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",43,"7000000071","MI8POD04",NA,2020-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",44,"7000000072","MI8POD04",NA,2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",45,"7000000073","MI8POD04",NA,2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",46,"7000000074","MI8POD04",NA,2020-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",47,"7000000075","MI8POD04",NA,2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",48,"7000000076","MI8POD04",NA,2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",49,"7000000077","MI8POD04",NA,2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",50,"7000000087","MI8POD04",NA,2020-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",51,"7000000088","MI8POD04",NA,2020-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",52,"7000000089","MI8POD04",NA,2020-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",53,"7000000090","MI8POD04",NA,2020-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",54,"7000000091","MI8POD04",NA,2020-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",55,"7000000092","MI8POD04",NA,2020-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",56,"7000000093","MI8POD04",NA,2020-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",57,"7000000094","MI8POD08",NA,2020-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",58,"7000000095","MI8POD08",NA,2020-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",59,"7000000096","MI8POD08",NA,2020-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",60,"7000000097","MI8POD08",NA,2020-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",61,"7000000098","MI8POD08",NA,2020-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",62,"7000000099","MI8POD08",NA,2020-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",63,"7000000100","MI8POD08",NA,2020-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",64,"7000000101","MI8POD08",NA,2020-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",65,"7000000109","MI8POD14",NA,2020-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",66,"7000000110","MI8POD14",NA,2020-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",67,"7000000111","MI8POD14",NA,2020-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",68,"7000000112","MI8POD04",NA,2020-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",69,"7000000113","MI8POD04",NA,2020-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",70,"7000000114","MI8POD04",NA,2020-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",71,"7000000115","MI8POD14",NA,2020-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",72,"7000000116","MI8POD14",NA,2020-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",73,"7000000117","MI8POD14",NA,2020-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",74,"7000000118","MI8POD14",NA,2020-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",75,"7000000119","MI8POD14",NA,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",76,"7000000120","MI8POD14",NA,2020-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",77,"7000000121","MI8POD14",NA,2020-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",78,"7000000122","MI8POD14",NA,2020-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",79,"7000000123",NA,NA,2020-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",80,"7000000125",NA,NA,2020-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",81,"7000000126",NA,NA,2020-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",82,"7000000127",NA,NA,2020-11-24,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",83,"7000000128",NA,NA,2020-11-24,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",84,"7000000129",NA,NA,2020-11-29,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",85,"7000000130",NA,NA,2020-11-30,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",86,"7000000131","MI8POD04",NA,2020-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",87,"7000000132","MI8POD04",NA,2020-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",88,"7000000133","MI8POD04",NA,2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",89,"7000000134","MI8POD04",NA,2020-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",90,"7000000135","MI8POD08",NA,2020-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",91,"7000000136","MI8POD14",NA,2020-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",92,"7000000137","MI8POD08",NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",93,"7000000138","MI8POD08",NA,2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",94,"7000000149","MI8POD04",NA,2020-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",95,"7000000150","MI8POD04",NA,2020-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",96,"7000000151","MI8POD04",NA,2020-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",97,"7000000152","MI8POD04",NA,2020-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",98,"7000000153","MI8POD04",NA,2020-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",99,"7000000154","MI8POD04",NA,2020-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",100,"7000000155","MI8POD04",NA,2020-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",101,"7000000156","MI8POD04",NA,2020-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",102,"7000000157","MI8POD08",NA,2020-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",103,"7000000158","MI8POD08",NA,2020-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",104,"7000000159","MI8POD08",NA,2020-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",105,"7000000160","MI8POD08",NA,2021-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",106,"7000000161","MI8POD04",NA,2021-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",107,"7000000162","MI8POD04",NA,2021-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",108,"7000000163","MI8POD04",NA,2021-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",109,"7000000164","MI8POD04",NA,2021-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",110,"7000000165","MI8POD04",NA,2021-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",111,"7000000166","MI8POD04",NA,2021-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",112,"7000000167","MI8POD04",NA,2021-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",113,"7000000168","MI8POD04",NA,2021-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",114,"7000000202","MI8POD08",NA,2021-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",115,"7000000203","MI8POD08",NA,2021-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",116,"7000000204","MI8POD08",NA,2021-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",117,"7000000205","MI8POD08",NA,2021-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",118,"7000000206","MI8POD08",NA,2021-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",119,"7000000207","MI8POD08",NA,2021-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",120,"7000000208","MI8POD08",NA,2021-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",121,"7000000209","MI8POD08",NA,2021-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",122,"7000000218","MI8POD14",NA,2021-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",123,"7000000219","MI8POD14",NA,2021-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",124,"7000000220","MI8POD14",NA,2021-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",125,"7000000221","MI8POD14",NA,2021-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",126,"7000000222","MI8POD14",NA,2021-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",127,"7000000223","MI8POD14",NA,2021-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",128,"7000000224","MI8POD14",NA,2021-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",129,"7000000225","MI8POD14",NA,2021-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",130,"7000000226","MI8POD14",NA,2021-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",131,"7000000227","MI8POD08",NA,2021-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",132,"7000000228","MI8POD08",NA,2021-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",133,"7000000229","MI8POD08",NA,2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",134,"7000000230",NA,NA,2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",135,"7000000231",NA,NA,2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",136,"7000000232",NA,NA,2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",137,"7000000233",NA,NA,2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",138,"7000000240",NA,NA,2021-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",139,"7000000241",NA,NA,2021-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",140,"7000000242",NA,NA,2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",141,"7000000251",NA,NA,2021-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",142,"7000000252",NA,NA,2021-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",143,"7000000253",NA,NA,2021-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",144,"7000000254",NA,NA,2021-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",145,"7000000255",NA,NA,2021-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",146,"7000000256",NA,NA,2021-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",147,"7000000257",NA,NA,2021-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",148,"7000000258",NA,NA,2021-02-11,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",149,"7000000271",NA,NA,2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",150,"7000000272",NA,NA,2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",151,"7000000273","MI8POD14",NA,2021-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",152,"7000000274","MI8POD14",NA,2021-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",153,"7000000275","MI8POD14",NA,2021-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",154,"7000000276","MI8POD14",NA,2021-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",155,"7000000277","MI8POD14",NA,2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",156,"7000000278","MI8POD14",NA,2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",157,"7000000279","MI8POD14",NA,2021-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",158,"7000000280","MI8POD14",NA,2021-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",159,"7000000293",NA,NA,2021-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",160,"7000000294",NA,NA,2021-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",161,"7000000295",NA,NA,2021-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",162,"7000000296",NA,NA,2021-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",163,"7000000297",NA,NA,2021-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",164,"7000000298",NA,NA,2021-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",165,"7000000310",NA,NA,2021-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",166,"7000000311",NA,NA,2021-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",167,"7000000312",NA,NA,2021-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",168,"7000000313",NA,NA,2021-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",169,"7000000314",NA,NA,2021-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",170,"7000000315",NA,NA,2021-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",171,"7000000316",NA,NA,2021-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",172,"7000000317",NA,NA,2021-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",173,"7000000327","MI8POD08",NA,2021-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",174,"7000000328","MI8POD08",NA,2021-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",175,"7000000329","MI8POD08",NA,2021-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",176,"7000000330","MI8POD08",NA,2021-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",177,"7000000331","MI8POD08",NA,2021-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",178,"7000000332","MI8POD08",NA,2021-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",179,"7000000333","MI8POD08",NA,2021-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",180,"7000000334","MI8POD08",NA,2021-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",181,"7000000335","MI8POD14",NA,2021-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",182,"7000000336","MI8POD14",NA,2021-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",183,"7000000337","MI8POD14",NA,2021-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",184,"7000000338","MI8POD14",NA,2021-04-28,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",185,"7000000339","MI8POD14",NA,2021-04-28,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",186,"7000000340","MI8POD14",NA,2021-04-29,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",187,"7000000341","MI8POD14",NA,2021-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",188,"7000000342","MI8POD14",NA,2021-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",189,"7000000354","MI8POD08",NA,2021-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",190,"7000000355","MI8POD08",NA,2021-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",191,"7000000356","MI8POD08",NA,2021-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",192,"7000000357","MI8POD08",NA,2021-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",193,"7000000365","MI8POD04",NA,2021-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",194,"7000000366","MI8POD04",NA,2021-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",195,"7000000367","MI8POD04",NA,2021-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",196,"7000000368","MI8POD04",NA,2021-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",197,"7000000369","MI8POD04",NA,2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",198,"7000000370","MI8POD04",NA,2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",199,"7000000371","MI8POD04",NA,2021-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",200,"7000000372","MI8POD04",NA,2021-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",201,"7000000373","MI8POD24",NA,2021-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",202,"7000000374","MI8POD24",NA,2021-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",203,"7000000375","MI8POD24",NA,2021-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",204,"7000000376","MI8POD24",NA,2021-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",205,"7000000386","MI8POD14",NA,2021-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",206,"7000000387","MI8POD14",NA,2021-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",207,"7000000388","MI8POD14",NA,2021-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",208,"7000000389","MI8POD14",NA,2021-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",209,"7000000390","MI8POD14",NA,2021-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",210,"7000000391","MI8POD14",NA,2021-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",211,"7000000392","MI8POD14",NA,2021-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",212,"7000000393","MI8POD14",NA,2021-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",213,"7000000394",NA,NA,2021-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",214,"7000000395",NA,NA,2021-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",215,"7000000396",NA,NA,2021-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",216,"7000000397",NA,NA,2021-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",217,"7000000398",NA,NA,2021-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",218,"7000000399",NA,NA,2021-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",219,"7000000400",NA,NA,2021-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",220,"7000000401",NA,NA,2021-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",221,"7000000425","MI8POD24",NA,2021-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",222,"7000000426","MI8POD24",NA,2021-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",223,"7000000427","MI8POD24",NA,2021-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",224,"7000000428","MI8POD24",NA,2021-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",225,"7000000429","MI8POD08",NA,2021-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",226,"7000000430","MI8POD08",NA,2021-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",227,"7000000431","MI8POD08",NA,2021-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",228,"7000000432","MI8POD08",NA,2021-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",229,"7000000450","MI8POD04",NA,2021-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",230,"7000000451","MI8POD04",NA,2021-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",231,"7000000452","MI8POD14",NA,2021-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",232,"7000000454","MI8POD24",NA,2021-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",233,"7000000455","MI8POD24",NA,2021-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",234,"7000000456","MI8POD24",NA,2021-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",235,"7000000457","MI8POD24",NA,2021-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",236,"7000000458","MI8POD24",NA,2021-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",237,"7000000459","MI8POD24",NA,2021-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",238,"7000000460","MI8POD24",NA,2021-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",239,"7000000461","MI8POD24",NA,2021-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",240,"7000000464","MI8POD04",NA,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",241,"7000000465","MI8POD04",NA,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",242,"7000000467","MI8POD04",NA,2021-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",243,"7000000468","MI8POD04",NA,2021-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
